sectorId,sectorName,tier,horizon,adoption,score,zone,dominant,trigger_scarce_knowledge,trigger_coordination_zero,trigger_unbundling
5,"Professional Services (Legal, Consulting, Accounting)",T3,H2,medium,77.0151,Disrupting,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H2,high,81.1942,Restructuring,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H3,low,71.8360,Disrupting,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H3,medium,77.0151,Disrupting,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H3,high,81.1942,Restructuring,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H4,low,71.8360,Disrupting,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H4,medium,77.0151,Disrupting,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H4,high,81.1942,Restructuring,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H1,low,85.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H1,medium,93.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H1,high,100.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H2,low,85.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H2,medium,93.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H2,high,100.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H3,low,85.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H3,medium,93.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H3,high,100.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H4,low,85.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H4,medium,93.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H4,high,100.0000,Restructuring,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H1,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H1,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H1,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H2,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H2,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H2,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H3,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H3,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H3,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H4,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H4,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H4,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
6,Education & Training,T1,H1,low,21.1969,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H1,medium,15.5248,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H1,high,8.8527,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H2,low,21.1969,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H2,medium,15.5248,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H2,high,8.8527,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H3,low,21.1969,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H3,medium,15.5248,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H3,high,8.8527,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H4,low,21.1969,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H4,medium,15.5248,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H4,high,8.8527,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H1,low,45.5364,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H1,medium,45.0799,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H1,high,43.6234,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H2,low,45.5364,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H2,medium,45.0799,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H2,high,43.6234,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H3,low,45.5364,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H3,medium,45.0799,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H3,high,43.6234,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H4,low,45.5364,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H4,medium,45.0799,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H4,high,43.6234,Transforming,P,FALSE,FALSE,FALSE
6,Education & Training,T3,H1,low,69.9755,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H1,medium,74.7560,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H1,high,78.5365,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H2,low,69.9755,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H2,medium,74.7560,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H2,high,78.5365,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H3,low,69.9755,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H3,medium,74.7560,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H3,high,78.5365,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H4,low,69.9755,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H4,medium,74.7560,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H4,high,78.5365,Disrupting,P/T,FALSE,FALSE,FALSE
6,Education & Training,T4,H1,low,85.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H1,medium,93.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H1,high,100.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H2,low,85.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H2,medium,93.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H2,high,100.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H3,low,85.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H3,medium,93.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H3,high,100.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H4,low,85.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H4,medium,93.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T4,H4,high,100.0000,Restructuring,T,FALSE,FALSE,FALSE
6,Education & Training,T5,H1,low,85.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H1,medium,93.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H1,high,100.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H2,low,85.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H2,medium,93.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H2,high,100.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H3,low,85.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H3,medium,93.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H3,high,100.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H4,low,85.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H4,medium,93.0000,Restructuring,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H4,high,100.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H1,low,30.2461,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H1,medium,26.5132,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H1,high,21.7802,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H2,low,30.2461,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H2,medium,26.5132,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H2,high,21.7802,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H3,low,30.2461,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H3,medium,26.5132,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H3,high,21.7802,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H4,low,30.2461,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H4,medium,26.5132,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H4,high,21.7802,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H1,low,59.8099,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H1,medium,62.4120,Disrupting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H1,high,64.0142,Disrupting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H2,low,59.8099,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H2,medium,62.4120,Disrupting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H2,high,64.0142,Disrupting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H3,low,59.8099,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H3,medium,62.4120,Disrupting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H3,high,64.0142,Disrupting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H4,low,59.8099,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H4,medium,62.4120,Disrupting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H4,high,64.0142,Disrupting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H1,low,73.1048,Disrupting,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H1,medium,78.5558,Disrupting,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H1,high,83.0068,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H2,low,73.1048,Disrupting,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H2,medium,78.5558,Disrupting,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H2,high,83.0068,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H3,low,73.1048,Disrupting,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H3,medium,78.5558,Disrupting,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H3,high,83.0068,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H4,low,73.1048,Disrupting,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H4,medium,78.5558,Disrupting,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H4,high,83.0068,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H1,low,84.6806,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H1,medium,92.6122,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H1,high,99.5437,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H2,low,84.6806,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H2,medium,92.6122,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H2,high,99.5437,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H3,low,84.6806,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H3,medium,92.6122,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H3,high,99.5437,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H4,low,84.6806,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H4,medium,92.6122,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H4,high,99.5437,Restructuring,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H1,low,85.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H1,medium,93.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H1,high,100.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H2,low,85.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H2,medium,93.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H2,high,100.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H3,low,85.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H3,medium,93.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H3,high,100.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H4,low,85.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H4,medium,93.0000,Restructuring,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H4,high,100.0000,Restructuring,A,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H1,low,18.2201,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H1,medium,11.9101,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H1,high,4.6001,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H2,low,18.2201,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H2,medium,11.9101,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H2,high,4.6001,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H3,low,18.2201,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H3,medium,11.9101,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H3,high,4.6001,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H4,low,18.2201,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H4,medium,11.9101,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H4,high,4.6001,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H1,low,46.4767,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H1,medium,46.2217,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H1,high,44.9667,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H2,low,46.4767,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H2,medium,46.2217,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H2,high,44.9667,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H3,low,46.4767,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H3,medium,46.2217,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H3,high,44.9667,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H4,low,46.4767,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H4,medium,46.2217,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H4,high,44.9667,Transforming,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H1,low,65.6612,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H1,medium,69.5171,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H1,high,72.3731,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H2,low,65.6612,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H2,medium,69.5171,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H2,high,72.3731,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H3,low,65.6612,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H3,medium,69.5171,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H3,high,72.3731,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H4,low,65.6612,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H4,medium,69.5171,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H4,high,72.3731,Disrupting,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H1,low,82.6046,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H1,medium,90.0913,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H1,high,96.5780,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H2,low,82.6046,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H2,medium,90.0913,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H2,high,96.5780,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H3,low,82.6046,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H3,medium,90.0913,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H3,high,96.5780,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H4,low,82.6046,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H4,medium,90.0913,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H4,high,96.5780,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H1,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H1,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H1,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H2,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H2,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H2,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H3,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H3,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H3,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H4,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H4,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H4,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H1,low,20.8277,Adapting,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H1,medium,15.0764,Resilient,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H1,high,8.3252,Resilient,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H2,low,20.8277,Adapting,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H2,medium,15.0764,Resilient,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H2,high,8.3252,Resilient,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H3,low,20.8277,Adapting,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H3,medium,15.0764,Resilient,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H3,high,8.3252,Resilient,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H4,low,20.8277,Adapting,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H4,medium,15.0764,Resilient,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H4,high,8.3252,Resilient,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H1,low,47.5789,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H1,medium,47.5601,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H1,high,46.5413,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H2,low,47.5789,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H2,medium,47.5601,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H2,high,46.5413,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H3,low,47.5789,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H3,medium,47.5601,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H3,high,46.5413,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H4,low,47.5789,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H4,medium,47.5601,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H4,high,46.5413,Transforming,P,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H1,low,60.6456,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H1,medium,63.4269,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H1,high,65.2081,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H2,low,60.6456,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H2,medium,63.4269,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H2,high,65.2081,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H3,low,60.6456,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H3,medium,63.4269,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H3,high,65.2081,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H4,low,60.6456,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H4,medium,63.4269,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H4,high,65.2081,Disrupting,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H1,low,78.9450,Disrupting,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H1,medium,85.6475,Restructuring,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H1,high,91.3500,Restructuring,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H2,low,78.9450,Disrupting,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H2,medium,85.6475,Restructuring,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H2,high,91.3500,Restructuring,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H3,low,78.9450,Disrupting,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H3,medium,85.6475,Restructuring,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H3,high,91.3500,Restructuring,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H4,low,78.9450,Disrupting,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H4,medium,85.6475,Restructuring,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H4,high,91.3500,Restructuring,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H1,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H1,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H1,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H2,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H2,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H2,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H3,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H3,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H3,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H4,low,85.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H4,medium,93.0000,Restructuring,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H4,high,100.0000,Restructuring,A/C,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H1,low,15.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H1,medium,8.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H1,high,0.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H2,low,15.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H2,medium,8.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H2,high,0.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H3,low,15.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H3,medium,8.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H3,high,0.0000,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H4,low,15.0000,Resilient,P,FALSE,FALSE,FALSE
