sectorId,sectorName,tier,horizon,adoption,score,zone,dominant,trigger_scarce_knowledge,trigger_coordination_zero,trigger_unbundling
5,"Professional Services (Legal, Consulting, Accounting)",T3,H2,high,48.9333,Transforming,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H3,low,49.2533,Transforming,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H3,medium,49.5933,Transforming,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H3,high,48.9333,Transforming,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H4,low,49.2533,Transforming,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H4,medium,49.5933,Transforming,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T3,H4,high,48.9333,Transforming,T,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H1,low,53.5000,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H1,medium,54.7500,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H1,high,55.0000,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H2,low,53.5000,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H2,medium,54.7500,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H2,high,55.0000,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H3,low,53.5000,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H3,medium,54.7500,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H3,high,55.0000,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H4,low,53.5000,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H4,medium,54.7500,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T4,H4,high,55.0000,Transforming,T/D,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H1,low,48.0867,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H1,medium,48.1767,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H1,high,47.2667,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H2,low,48.0867,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H2,medium,48.1767,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H2,high,47.2667,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H3,low,48.0867,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H3,medium,48.1767,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H3,high,47.2667,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H4,low,48.0867,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H4,medium,48.1767,Transforming,A/C,FALSE,FALSE,FALSE
5,"Professional Services (Legal, Consulting, Accounting)",T5,H4,high,47.2667,Transforming,A/C,FALSE,FALSE,FALSE
6,Education & Training,T1,H1,low,27.7867,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H1,medium,23.5267,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H1,high,18.2667,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H2,low,27.7867,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H2,medium,23.5267,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H2,high,18.2667,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H3,low,27.7867,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H3,medium,23.5267,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H3,high,18.2667,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H4,low,27.7867,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H4,medium,23.5267,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T1,H4,high,18.2667,Resilient,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H1,low,37.9133,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H1,medium,35.8233,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H1,high,32.7333,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H2,low,37.9133,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H2,medium,35.8233,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H2,high,32.7333,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H3,low,37.9133,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H3,medium,35.8233,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H3,high,32.7333,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H4,low,37.9133,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H4,medium,35.8233,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T2,H4,high,32.7333,Adapting,P,FALSE,FALSE,FALSE
6,Education & Training,T3,H1,low,47.8067,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H1,medium,47.8367,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H1,high,46.8667,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H2,low,47.8067,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H2,medium,47.8367,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H2,high,46.8667,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H3,low,47.8067,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H3,medium,47.8367,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H3,high,46.8667,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H4,low,47.8067,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H4,medium,47.8367,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T3,H4,high,46.8667,Transforming,P/T,FALSE,FALSE,FALSE
6,Education & Training,T4,H1,low,53.4067,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H1,medium,54.6367,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H1,high,54.8667,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H2,low,53.4067,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H2,medium,54.6367,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H2,high,54.8667,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H3,low,53.4067,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H3,medium,54.6367,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H3,high,54.8667,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H4,low,53.4067,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H4,medium,54.6367,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T4,H4,high,54.8667,Transforming,T/A,FALSE,FALSE,FALSE
6,Education & Training,T5,H1,low,49.9533,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H1,medium,50.4433,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H1,high,49.9333,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H2,low,49.9533,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H2,medium,50.4433,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H2,high,49.9333,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H3,low,49.9533,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H3,medium,50.4433,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H3,high,49.9333,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H4,low,49.9533,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H4,medium,50.4433,Transforming,A,FALSE,FALSE,FALSE
6,Education & Training,T5,H4,high,49.9333,Transforming,A,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H1,low,29.9800,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H1,medium,26.1900,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H1,high,21.4000,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H2,low,29.9800,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H2,medium,26.1900,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H2,high,21.4000,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H3,low,29.9800,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H3,medium,26.1900,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H3,high,21.4000,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H4,low,29.9800,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H4,medium,26.1900,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T1,H4,high,21.4000,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H1,low,41.3667,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H1,medium,40.0167,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H1,high,37.6667,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H2,low,41.3667,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H2,medium,40.0167,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H2,high,37.6667,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H3,low,41.3667,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H3,medium,40.0167,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H3,high,37.6667,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H4,low,41.3667,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H4,medium,40.0167,Transforming,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T2,H4,high,37.6667,Adapting,P,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H1,low,46.2667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H1,medium,45.9667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H1,high,44.6667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H2,low,46.2667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H2,medium,45.9667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H2,high,44.6667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H3,low,46.2667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H3,medium,45.9667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H3,high,44.6667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H4,low,46.2667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H4,medium,45.9667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T3,H4,high,44.6667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H1,low,49.4867,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H1,medium,49.8767,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H1,high,49.2667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H2,low,49.4867,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H2,medium,49.8767,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H2,high,49.2667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H3,low,49.4867,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H3,medium,49.8767,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H3,high,49.2667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H4,low,49.4867,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H4,medium,49.8767,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T4,H4,high,49.2667,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H1,low,45.3800,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H1,medium,44.8900,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H1,high,43.4000,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H2,low,45.3800,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H2,medium,44.8900,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H2,high,43.4000,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H3,low,45.3800,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H3,medium,44.8900,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H3,high,43.4000,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H4,low,45.3800,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H4,medium,44.8900,Transforming,A/C,FALSE,FALSE,FALSE
7,Government & Public Administration,T5,H4,high,43.4000,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H1,low,26.8067,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H1,medium,22.3367,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H1,high,16.8667,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H2,low,26.8067,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H2,medium,22.3367,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H2,high,16.8667,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H3,low,26.8067,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H3,medium,22.3367,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H3,high,16.8667,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H4,low,26.8067,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H4,medium,22.3367,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T1,H4,high,16.8667,Resilient,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H1,low,37.8667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H1,medium,35.7667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H1,high,32.6667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H2,low,37.8667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H2,medium,35.7667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H2,high,32.6667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H3,low,37.8667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H3,medium,35.7667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H3,high,32.6667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H4,low,37.8667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H4,medium,35.7667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T2,H4,high,32.6667,Adapting,P,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H1,low,44.4933,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H1,medium,43.8133,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H1,high,42.1333,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H2,low,44.4933,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H2,medium,43.8133,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H2,high,42.1333,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H3,low,44.4933,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H3,medium,43.8133,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H3,high,42.1333,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H4,low,44.4933,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H4,medium,43.8133,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T3,H4,high,42.1333,Transforming,D,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H1,low,51.2133,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H1,medium,51.9733,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H1,high,51.7333,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H2,low,51.2133,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H2,medium,51.9733,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H2,high,51.7333,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H3,low,51.2133,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H3,medium,51.9733,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H3,high,51.7333,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H4,low,51.2133,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H4,medium,51.9733,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T4,H4,high,51.7333,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H1,low,49.7200,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H1,medium,50.1600,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H1,high,49.6000,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H2,low,49.7200,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H2,medium,50.1600,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H2,high,49.6000,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H3,low,49.7200,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H3,medium,50.1600,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H3,high,49.6000,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H4,low,49.7200,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H4,medium,50.1600,Transforming,A/C,FALSE,FALSE,FALSE
8,Manufacturing & Industrial,T5,H4,high,49.6000,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H1,low,28.3933,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H1,medium,24.2633,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H1,high,19.1333,Resilient,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H2,low,28.3933,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H2,medium,24.2633,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H2,high,19.1333,Resilient,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H3,low,28.3933,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H3,medium,24.2633,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H3,high,19.1333,Resilient,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H4,low,28.3933,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H4,medium,24.2633,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T1,H4,high,19.1333,Resilient,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H1,low,39.5933,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H1,medium,37.8633,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H1,high,35.1333,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H2,low,39.5933,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H2,medium,37.8633,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H2,high,35.1333,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H3,low,39.5933,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H3,medium,37.8633,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H3,high,35.1333,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H4,low,39.5933,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H4,medium,37.8633,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T2,H4,high,35.1333,Adapting,P/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H1,low,44.8667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H1,medium,44.2667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H1,high,42.6667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H2,low,44.8667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H2,medium,44.2667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H2,high,42.6667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H3,low,44.8667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H3,medium,44.2667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H3,high,42.6667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H4,low,44.8667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H4,medium,44.2667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T3,H4,high,42.6667,Transforming,D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H1,low,52.1000,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H1,medium,53.0500,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H1,high,53.0000,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H2,low,52.1000,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H2,medium,53.0500,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H2,high,53.0000,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H3,low,52.1000,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H3,medium,53.0500,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H3,high,53.0000,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H4,low,52.1000,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H4,medium,53.0500,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T4,H4,high,53.0000,Transforming,A/D,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H1,low,50.5600,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H1,medium,51.1800,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H1,high,50.8000,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H2,low,50.5600,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H2,medium,51.1800,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H2,high,50.8000,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H3,low,50.5600,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H3,medium,51.1800,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H3,high,50.8000,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H4,low,50.5600,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H4,medium,51.1800,Transforming,A/C,FALSE,FALSE,FALSE
9,Energy & Utilities,T5,H4,high,50.8000,Transforming,A/C,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H1,low,25.4067,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H1,medium,20.6367,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H1,high,14.8667,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H2,low,25.4067,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H2,medium,20.6367,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H2,high,14.8667,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H3,low,25.4067,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H3,medium,20.6367,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H3,high,14.8667,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H4,low,25.4067,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H4,medium,20.6367,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T1,H4,high,14.8667,Resilient,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T2,H1,low,35.3467,Adapting,P,FALSE,FALSE,FALSE
10,Construction & Real Estate,T2,H1,medium,32.7067,Adapting,P,FALSE,FALSE,FALSE
